Product_Name,Price,Ratings,Product_Link,Product_Image
Disney Mickey Mouse Americana T-Shirt for Men Multi,$17.50,3.5 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A08050311GOK3NULHFGOW&url=%2FDisney-Mickey-Mouse-Americana-T-Shirt%2Fdp%2FB07NP1785B%2Fref%3Dsr_1_251_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-251-spons%26psc%3D1&qualifier=1596719002&id=5694504119623703&widgetName=sp_btf,https://m.media-amazon.com/images/I/81gZAvoAHWL._AC_UL320_.jpg
JINSHI Men’s Pajama Shorts Comfortable Lounge Sleep Shorts with Pockets,$25.99,4.3 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A05742683A6T1U7L53KCJ&url=%2FJINSHI-Cotton-Shorts-Casual-Lounge%2Fdp%2FB07RXSZL9H%2Fref%3Dsr_1_252_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-252-spons%26psc%3D1&qualifier=1596719002&id=5694504119623703&widgetName=sp_btf,https://m.media-amazon.com/images/I/71PsQbUNVfL._AC_UL320_.jpg
Deyllo Women's Full Coverage Plus Size Comfort Minimizer Bra Wirefree Non Padded,$21.99,4.1 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A047346616NEEDDR5XYH3&url=%2FDeyllo-Womens-Comfort-Minimizer-Support%2Fdp%2FB078PG9L5V%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-97-spons%26psc%3D1&qualifier=1596719002&id=117175274277128&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/91STfWx9WaL._AC_UL320_.jpg
PUMA Boys' Pure Core Pant,$22.68,4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0167875UJRTD7SE0L59&url=%2FPUMA-Boys-Soccer-Training-Pant%2Fdp%2FB07D122SL1%2Fref%3Dsr_1_98_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-98-spons%26psc%3D1&qualifier=1596719002&id=117175274277128&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/81srBNOyi2L._AC_UL320_.jpg
Jumping Beans Boys Tricot Active Jogger Slim Fit Pants 2T - 12 (Toddler Through Boys),$6.21,4.5 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A02785313FLR1OKGI3315&url=%2FJumping-Beans-Tricot-Active-Jogger%2Fdp%2FB07XPH5XCV%2Fref%3Dsr_1_99_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-99-spons%26psc%3D1&qualifier=1596719002&id=117175274277128&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/51MNoqiNXwL._AC_UL320_.jpg
Jumping Beans Boys Tricot Active Pants 2T-12 (Toddler Through Boys),$12.99,4.5 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A02930672UFM5IUCRDZ3E&url=%2FJumping-Beans-Tricot-Active-Pants%2Fdp%2FB07XPDXQDD%2Fref%3Dsr_1_100_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-100-spons%26psc%3D1&qualifier=1596719002&id=117175274277128&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/51BV40IcpXL._AC_UL320_.jpg
"Kangaroo Adjustable Adult Captain's Yacht Cap, White",$11.95,4.0 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A00469221K8IZ2KO7JEZN&url=%2FKangaroos-Yacht-Captain-Cotton-Adjustable%2Fdp%2FB00O18DY1O%2Fref%3Dsr_1_101_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-101-spons%26psc%3D1&qualifier=1596719002&id=117175274277128&widgetName=sp_mtf,https://m.media-amazon.com/images/I/91NcquO74ML._AC_UL320_.jpg
Wacoal Women's Awareness Full Figure Underwire Bra,$65.00,4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A01796813MYOJQBOSJG74&url=%2FWacoal-Womens-Awareness-Underwire-Naturally%2Fdp%2FB003RHO70W%2Fref%3Dsr_1_102_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-102-spons%26psc%3D1&qualifier=1596719002&id=117175274277128&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61Qf1fhdPfL._AC_UL320_.jpg
Hanes Men's 2-Pack Knit Sleep Pajama Drawstring Shorts,$17.99,4.6 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A03242611HYZI62HVIEAL&url=%2FHanes-2-Pack-Cotton-Chambre-XX-Large%2Fdp%2FB08CHK59FC%2Fref%3Dsr_1_103_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-103-spons%26psc%3D1&qualifier=1596719002&id=117175274277128&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71BhpFUlhfL._SEARCH281250_AC_UL320_.jpg
JINSHI Men's Sleep Shorts Lounge Sleepwear 3PACK,$32.99,4.3 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A094159824QBUGHXH95R7&url=%2FJINSHI-Lounge-Shorts-Relaxed-Pajamas%2Fdp%2FB07H2YHKV8%2Fref%3Dsr_1_104_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-104-spons%26psc%3D1&qualifier=1596719002&id=117175274277128&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71IMLNFE8pL._AC_UL320_.jpg
People Who Tolerate Me On A Daily Basis Sarcastic Graphic Novelty Funny T Shirt,$16.99,4.7 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A07458655MQVXZ2YGXWN&url=%2FPeople-Tolerate-Graphic-Novelty-Sarcastic%2Fdp%2FB07S2ZZB9G%2Fref%3Dsr_1_105_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-105-spons%26psc%3D1&qualifier=1596719002&id=117175274277128&widgetName=sp_btf,https://m.media-amazon.com/images/I/51TGuF2KeLL._AC_UL320_.jpg
Star Wars Death Star Road Stormtrooper Crossing Mens T-Shirt,$21.95,4.8 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A058697528YXEZV1IV1MU&url=%2FStar-Wars-Stormtrooper-Crossing-T-Shirt%2Fdp%2FB081TLCDPW%2Fref%3Dsr_1_106_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-106-spons%26psc%3D1&qualifier=1596719002&id=117175274277128&widgetName=sp_btf,https://m.media-amazon.com/images/I/81d5JGAjAOL._AC_UL320_.jpg
Zegoo Docker Beanie Cap Pure,$11.95,4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A064450897PSB78CXO7L&url=%2FZegoo-Skullcap-Beanie-Worker-Brimless%2Fdp%2FB07JG3RHWX%2Fref%3Dsr_1_107_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-107-spons%26psc%3D1&qualifier=1596719002&id=117175274277128&widgetName=sp_btf,https://m.media-amazon.com/images/I/51Wd0EOZwWL._AC_UL320_.jpg
JINSHI Men’s Pajama Shorts Comfortable Lounge Sleep Shorts with Pockets,$25.99,4.3 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A05742683A6T1U7L53KCJ&url=%2FJINSHI-Cotton-Shorts-Casual-Lounge%2Fdp%2FB07RXSZL9H%2Fref%3Dsr_1_108_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-108-spons%26psc%3D1&qualifier=1596719002&id=117175274277128&widgetName=sp_btf,https://m.media-amazon.com/images/I/71PsQbUNVfL._AC_UL320_.jpg
"Kangaroo Adjustable Adult Captain's Yacht Cap, White",$11.95,4.0 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A00469221K8IZ2KO7JEZN&url=%2FKangaroos-Yacht-Captain-Cotton-Adjustable%2Fdp%2FB00O18DY1O%2Fref%3Dsr_1_193_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-193-spons%26psc%3D1&qualifier=1596719002&id=6873216164151727&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/91NcquO74ML._AC_UL320_.jpg
Hanes Men's 2-Pack Knit Sleep Pajama Drawstring Shorts,$17.99,4.6 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A03242611HYZI62HVIEAL&url=%2FHanes-2-Pack-Cotton-Chambre-XX-Large%2Fdp%2FB08CHK59FC%2Fref%3Dsr_1_194_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-194-spons%26psc%3D1&qualifier=1596719002&id=6873216164151727&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71BhpFUlhfL._MCnd_SEARCH281250_AC_UL320_.jpg
Deyllo Women's Full Coverage Plus Size Comfort Minimizer Bra Wirefree Non Padded,$21.99,4.1 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A047346616NEEDDR5XYH3&url=%2FDeyllo-Womens-Comfort-Minimizer-Support%2Fdp%2FB078PG9L5V%2Fref%3Dsr_1_195_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-195-spons%26psc%3D1&qualifier=1596719002&id=6873216164151727&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/91STfWx9WaL._AC_UL320_.jpg
DELIMIRA Women's Comfort Underwire Full Coverage Non-Foam Racerback Front Closure Bra,$20.49,3.8 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A019658531R4VIXDG0HF6&url=%2FDELIMIRA-Underwire-Coverage-Racerback-Mochaccino%2Fdp%2FB07STW3PN7%2Fref%3Dsr_1_196_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-196-spons%26psc%3D1&qualifier=1596719002&id=6873216164151727&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71wo4Jfe7FL._AC_UL320_.jpg
Wacoal Women's Awareness Full Figure Underwire Bra,$65.00,4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A01796813MYOJQBOSJG74&url=%2FWacoal-Womens-Awareness-Underwire-Naturally%2Fdp%2FB003RHO70W%2Fref%3Dsr_1_197_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-197-spons%26psc%3D1&qualifier=1596719002&id=6873216164151727&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61Qf1fhdPfL._AC_UL320_.jpg
JINSHI Men's Sleep Shorts Lounge Sleepwear 3PACK,$32.99,4.3 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A094159824QBUGHXH95R7&url=%2FJINSHI-Lounge-Shorts-Relaxed-Pajamas%2Fdp%2FB07H2YHKV8%2Fref%3Dsr_1_198_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-198-spons%26psc%3D1&qualifier=1596719002&id=6873216164151727&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71IMLNFE8pL._AC_UL320_.jpg
PUMA Boys' Pure Core Pant,$22.68,4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0167875UJRTD7SE0L59&url=%2FPUMA-Boys-Soccer-Training-Pant%2Fdp%2FB07D122SL1%2Fref%3Dsr_1_199_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-199-spons%26psc%3D1&qualifier=1596719002&id=6873216164151727&widgetName=sp_mtf,https://m.media-amazon.com/images/I/81srBNOyi2L._AC_UL320_.jpg
Star Wars Death Star Road Stormtrooper Crossing Mens T-Shirt,$21.95,4.8 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A058697528YXEZV1IV1MU&url=%2FStar-Wars-Stormtrooper-Crossing-T-Shirt%2Fdp%2FB081TLCDPW%2Fref%3Dsr_1_200_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-200-spons%26psc%3D1&qualifier=1596719002&id=6873216164151727&widgetName=sp_mtf,https://m.media-amazon.com/images/I/81d5JGAjAOL._AC_UL320_.jpg
People Who Tolerate Me On A Daily Basis Sarcastic Graphic Novelty Funny T Shirt,$16.99,4.7 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A07458655MQVXZ2YGXWN&url=%2FPeople-Tolerate-Graphic-Novelty-Sarcastic%2Fdp%2FB07S2ZZB9G%2Fref%3Dsr_1_201_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-201-spons%26psc%3D1&qualifier=1596719002&id=6873216164151727&widgetName=sp_btf,https://m.media-amazon.com/images/I/51TGuF2KeLL._AC_UL320_.jpg
Disney Donald Duck T-Shirt for Men Multi,$19.50,-1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A07907351U2IPLNH69LQF&url=%2FDisney-Donald-Duck-T-Shirt-Multi%2Fdp%2FB07VNBJJLF%2Fref%3Dsr_1_202_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-202-spons%26psc%3D1&qualifier=1596719002&id=6873216164151727&widgetName=sp_btf,https://m.media-amazon.com/images/I/81yD9VLEiWL._AC_UL320_.jpg
Zegoo Docker Beanie Cap Pure,$11.95,4.4 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A064450897PSB78CXO7L&url=%2FZegoo-Skullcap-Beanie-Worker-Brimless%2Fdp%2FB07JG3RHWX%2Fref%3Dsr_1_203_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-203-spons%26psc%3D1&qualifier=1596719002&id=6873216164151727&widgetName=sp_btf,https://m.media-amazon.com/images/I/51Wd0EOZwWL._AC_UL320_.jpg
Disney Mickey Mouse Americana T-Shirt for Men Multi,$17.50,3.5 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A08050311GOK3NULHFGOW&url=%2FDisney-Mickey-Mouse-Americana-T-Shirt%2Fdp%2FB07NP1785B%2Fref%3Dsr_1_204_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-204-spons%26psc%3D1&qualifier=1596719002&id=6873216164151727&widgetName=sp_btf,https://m.media-amazon.com/images/I/81gZAvoAHWL._AC_UL320_.jpg
Duufin 5 Pcs Lace Bralette Padded Lace Bandeau Bra with Straps for Women Girls,$17.99,3.9 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A08065881X8YENJ29PSXZ&url=%2FDuufin-Bralette-Padded-Bandeau-Multicoloured%2Fdp%2FB07Z7Y52SV%2Fref%3Dsr_1_145_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-145-spons%26psc%3D1&qualifier=1596719002&id=1732019588326093&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/81rcmY5yQGL._AC_UL320_.jpg
Maidenform Women's Fit to Flirt Seamless Lace T-Back,$15.44,4.2 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A07008173SMD6TNC6WWZT&url=%2FMaidenform-Womens-Flirt-Seamless-T-Back%2Fdp%2FB0146QAEAE%2Fref%3Dsr_1_146_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-146-spons%26psc%3D1&qualifier=1596719002&id=1732019588326093&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/91UeQUZ6D8L._AC_UL320_.jpg
Deyllo Women's Full Coverage Plus Size Comfort Minimizer Bra Wirefree Non Padded,$21.99,4.1 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A047346616NEEDDR5XYH3&url=%2FDeyllo-Womens-Comfort-Minimizer-Support%2Fdp%2FB078PG9L5V%2Fref%3Dsr_1_147_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-147-spons%26psc%3D1&qualifier=1596719002&id=1732019588326093&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/91STfWx9WaL._AC_UL320_.jpg
4 Pieces V Neck Cami Bra Padded Seamless Bralette Straps Sleeping Bra for Women Girls,$25.99,3.9 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A06836733R1S82YBI821H&url=%2FPieces-Padded-Seamless-Bralette-Sleeping%2Fdp%2FB07SKW5NCB%2Fref%3Dsr_1_148_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-148-spons%26psc%3D1&qualifier=1596719002&id=1732019588326093&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/811NJJClfIL._AC_UL320_.jpg
Hanes Men's 2-Pack Knit Sleep Pajama Drawstring Shorts,$17.99,4.6 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A03242611HYZI62HVIEAL&url=%2FHanes-2-Pack-Cotton-Chambre-XX-Large%2Fdp%2FB08CHK59FC%2Fref%3Dsr_1_149_sspa%3Fdchild%3D1%26keywords%3Dmarks%2Band%2Bspencer%2Btshirt%26qid%3D1596719002%26sr%3D8-149-spons%26psc%3D1&qualifier=1596719002&id=1732019588326093&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71BhpFUlhfL._MCnd_SEARCH281250_AC_UL320_.jpg
